from_station_id,to_station_id,route_path,lines_used,transfer_stations,transfer_count,in_train_time_min,transfer_time_min
I13,H17,I13→I12→E07→E08→E09→G15→G16→H17,"G,E,I","I12,E09,G16",3,10.2,18
I13,H18,I13→I12→E07→E08→E09→G15→G16→H17→H18,"H,G,E,I","I12,E09,G16",3,12,18
I13,H19,I13→I12→E07→E08→E09→G15→G16→H17→H18→H19,"H,G,E,I","I12,E09,G16",3,14.8,18
I13,H20,I13→I12→E07→E08→E09→G15→G16→H17→H18→H19→H20,"H,G,E,I","I12,E09,G16",3,17.6,18
I13,H21,I13→I12→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21,"H,G,E,I","I12,E09,G16",3,19.8,18
I13,H22,I13→I12→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→H22,"H,G,E,I","I12,E09,G16,H21,C18",5,19.8,30
I13,I01,I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→I04→I03→N01→I01,"A,G,M,I","I12,E07,M13,G08,A08,I03,N01",7,24.3,42
I13,I02,I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→I04→I03→N01→I02,"A,G,M,I","I12,E07,M13,G08,A08,I03,N01",7,24.3,42
I13,I03,I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→I04→I03,"A,G,M,I","I12,E07,M13,G08,A08",5,24.3,30
I13,I04,I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→I04,"A,G,M,I","I12,E07,M13,G08,A08",5,20.8,30
I13,I05,I13→I12→I11→I10→I09→I08→I07→I06→I05,I,NA,0,20.2,0
I13,I06,I13→I12→I11→I10→I09→I08→I07→I06,I,NA,0,18.2,0
I13,I07,I13→I12→I11→I10→I09→I08→I07,I,NA,0,15.5,0
I13,I08,I13→I12→I11→I10→I09→I08,I,NA,0,13.1,0
I13,I09,I13→I12→I11→I10→I09,I,NA,0,10.7,0
I13,I10,I13→I12→I11→I10,I,NA,0,7.6,0
I13,I11,I13→I12→I11,I,NA,0,5.1,0
I13,I12,I13→I12,I,NA,0,3.1,0
I13,I14,I13→I14,I,NA,0,2.5,0
I13,I15,I13→I14→I15,I,NA,0,4.9,0
I13,I16,I13→I14→I15→I16,I,NA,0,8,0
I13,I17,I13→I14→I15→I16→I17,I,NA,0,10.5,0
I13,I18,I13→I14→I15→I16→I17→I18,I,NA,0,12.9,0
I13,I19,I13→I14→I15→I16→I17→I18→I19,I,NA,0,15.7,0
I13,I20,I13→I14→I15→I16→I17→I18→I19→I20,I,NA,0,18.1,0
I13,I21,I13→I14→I15→I16→I17→I18→I19→I20→I21,I,NA,0,20.8,0
I13,I22,I13→I14→I15→I16→I17→I18→I19→I20→I21→I22,I,NA,0,23.2,0
I13,I23,I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23,I,NA,0,26,0
I13,I24,I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24,I,NA,0,28.2,0
I13,I25,I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25,I,NA,0,30.7,0
I13,I26,I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26,I,NA,0,32.7,0
I13,I27,I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26→I27,I,NA,0,34.9,0
I13,M01,I13→I12→E07→M11→M10→M09→M08→M07→M06→M05→M04→M03→M02→M01,"M,I","I12,E07",2,27.4,12
I13,M02,I13→I12→E07→M11→M10→M09→M08→M07→M06→M05→M04→M03→M02,"M,I","I12,E07",2,24.2,12
I13,M03,I13→I12→E07→M11→M10→M09→M08→M07→M06→M05→M04→M03,"M,I","I12,E07",2,21.4,12
I13,M04,I13→I12→E07→M11→M10→M09→M08→M07→M06→M05→M04,"M,I","I12,E07",2,19,12
I13,M05,I13→I12→E07→M11→M10→M09→M08→M07→M06→M05,"M,I","I12,E07",2,16.5,12
I13,M06,I13→I12→E07→M11→M10→M09→M08→M07→M06,"M,I","I12,E07",2,13.8,12
I13,M07,I13→I12→E07→M11→M10→M09→M08→M07,"M,I","I12,E07",2,11.1,12
I13,M08,I13→I12→E07→M11→M10→M09→M08,"M,I","I12,E07",2,8.9,12
I13,M09,I13→I12→E07→M11→M10→M09,"M,I","I12,E07",2,7.5,12
I13,M10,I13→I12→E07→M11→M10,"M,I","I12,E07",2,5.5,12
I13,M11,I13→I12→E07→M11,I,"I12,E07",2,3.1,12
I13,M12,I13→I12→E07→M11→M12,"M,I","I12,E07",2,5.6,12
I13,M13,I13→I12→E07→M11→M12→M13,"M,I","I12,E07",2,8.6,12
I13,M14,I13→I12→E07→M11→M12→M13→M14,"M,I","I12,E07",2,11,12
I13,M15,I13→I12→E07→M11→M12→M13→M14→M15,"M,I","I12,E07",2,13,12
I13,M16,I13→I12→I11→I10→I09→M18→M17→M16,"M,I",I09,1,15.3,6
I13,M17,I13→I12→I11→I10→I09→M18→M17,"M,I",I09,1,12.6,6
I13,M18,I13→I12→I11→I10→I09→M18,I,I09,1,10.7,6
I13,M19,I13→I12→M22→M21→M20→M19,"M,I",I12,1,9.7,6
I13,M20,I13→I12→M22→M21→M20,"M,I",I12,1,7.5,6
I13,M21,I13→I12→M22→M21,"M,I",I12,1,5.3,6
I13,M22,I13→I12→M22,I,I12,1,3.1,6
I13,M23,I13→I12→M22→M23,"M,I",I12,1,6.8,6
I13,M24,I13→I12→M22→M23→M24,"M,I",I12,1,9.6,6
I13,M25,I13→I12→M22→M23→M24→M25,"M,I",I12,1,13.3,6
I13,Mb03,I13→I12→E07→M11→M10→M09→M08→M07→M06→Mb05→Mb04→Mb03,"M,I","I12,E07",2,21.7,12
I13,Mb04,I13→I12→E07→M11→M10→M09→M08→M07→M06→Mb05→Mb04,"M,I","I12,E07",2,18.7,12
I13,Mb05,I13→I12→E07→M11→M10→M09→M08→M07→M06→Mb05,"M,I","I12,E07",2,16.8,12
I13,N01,I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→I04→I03→N01,"A,G,M,I","I12,E07,M13,G08,A08,I03",6,24.3,36
I13,N02,I13→I12→E07→M11→M12→N08→N07→N06→N05→N04→N03→N02,"N,M,I","I12,E07,M12",3,21.7,18
I13,N03,I13→I12→E07→M11→M12→N08→N07→N06→N05→N04→N03,"N,M,I","I12,E07,M12",3,19.2,18
I13,N04,I13→I12→E07→M11→M12→N08→N07→N06→N05→N04,"N,M,I","I12,E07,M12",3,16.2,18
I13,N05,I13→I12→E07→M11→M12→N08→N07→N06→N05,"N,M,I","I12,E07,M12",3,13.4,18
I13,N06,I13→I12→E07→M11→M12→N08→N07→N06,"N,M,I","I12,E07,M12",3,11,18
I13,N07,I13→I12→E07→M11→M12→N08→N07,"N,M,I","I12,E07,M12",3,8.6,18
I13,N08,I13→I12→E07→M11→M12→N08,"M,I","I12,E07,M12",3,5.6,18
I13,N09,I13→I12→E07→M11→M12→N08→N09,"N,M,I","I12,E07,M12",3,8.1,18
I13,N10,I13→I12→E07→E06→N10,"E,I","I12,E06",2,5.6,12
I13,N11,I13→I12→N11,I,I12,1,3.1,6
I13,N12,I13→I12→N11→N12,"N,I",I12,1,6.1,6
I13,N13,I13→I12→N11→N12→N13,"N,I",I12,1,8.5,6
I13,N14,I13→I12→N11→N12→N13→N14,"N,I",I12,1,11.6,6
I13,N15,I13→I12→N11→N12→N13→N14→N15,"N,I",I12,1,14.7,6
I13,N16,I13→I12→N11→N12→N13→N14→N15→N16,"N,I",I12,1,17.2,6
I13,N17,I13→I12→N11→N12→N13→N14→N15→N16→N17,"N,I",I12,1,20,6
I13,N18,I13→I12→N11→N12→N13→N14→N15→N16→N17→N18,"N,I",I12,1,23.4,6
I13,N19,I13→I12→N11→N12→N13→N14→N15→N16→N17→N18→N19,"N,I",I12,1,26.1,6
I13,S01,I13→I12→E07→M11→M10→M09→M08→S01,"M,I","I12,E07,M08",3,8.9,18
I13,S02,I13→I12→E07→M11→M10→M09→F13→S02,"M,I","I12,E07,M09,F13",4,7.5,24
I13,S03,I13→I12→E07→M11→M10→M09→F13→S02→S03,"M,I,S","I12,E07,M09,F13",4,10.7,24
I13,S04,I13→I12→E07→M11→M12→N08→N09→S04,"N,M,I","I12,E07,M12,N09",4,8.1,24
I13,S05,I13→I12→E07→E06→T06→T07→S05,"T,E,I","I12,E06,T07",3,7.6,18
I13,S06,I13→I12→I11→I10→S06,I,I10,1,7.6,6
I13,S07,I13→I12→M22→M21→M20→M19→S07,"M,I","I12,M19",2,9.7,12
I13,S08,I13→I12→E07→E08→E09→H16→H15→S08,"H,E,I","I12,E09,H15",3,10.4,18
I13,S09,I13→I12→E07→E08→E09→H16→H15→S08→S09,"H,E,I,S","I12,E09,H15",3,12.6,18
I13,S10,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10,"H,E,I,S","I12,E09,H15",3,14.5,18
I13,S11,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11,"H,E,I,S","I12,E09,H15",3,16.7,18
I13,S12,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12,"H,E,I,S","I12,E09,H15",3,18.9,18
I13,S13,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13,"H,E,I,S","I12,E09,H15",3,21.3,18
I13,S14,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14,"H,E,I,S","I12,E09,H15",3,23.8,18
I13,S15,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15,"H,E,I,S","I12,E09,H15",3,25.8,18
I13,S16,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16,"H,E,I,S","I12,E09,H15",3,28.6,18
I13,S17,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17,"H,E,I,S","I12,E09,H15",3,32.1,18
I13,S18,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18,"H,E,I,S","I12,E09,H15",3,35.6,18
I13,S19,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19,"H,E,I,S","I12,E09,H15",3,39.1,18
I13,S20,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19→S20,"H,E,I,S","I12,E09,H15",3,42.3,18
I13,S21,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19→S20→S21,"H,E,I,S","I12,E09,H15",3,47.5,18
I13,T01,I13→I12→E07→E06→T06→T05→T04→T03→T02→T01,"T,E,I","I12,E06",2,22.5,12
I13,T02,I13→I12→E07→E06→T06→T05→T04→T03→T02,"T,E,I","I12,E06",2,18.5,12
I13,T03,I13→I12→E07→E06→T06→T05→T04→T03,"T,E,I","I12,E06",2,14.7,12
I13,T04,I13→I12→E07→E06→T06→T05→T04,"T,E,I","I12,E06",2,11.2,12
I13,T05,I13→I12→E07→E06→T06→T05,"T,E,I","I12,E06",2,8.4,12
I13,T06,I13→I12→E07→E06→T06,"E,I","I12,E06",2,5.6,12
I13,T07,I13→I12→E07→E06→T06→T07,"T,E,I","I12,E06",2,7.6,12
I13,T08,I13→I12→E07→E06→T06→T07→T08,"T,E,I","I12,E06",2,10.1,12
I13,T09,I13→I12→E07→E06→T06→T07→T08→T09,"T,E,I","I12,E06",2,12.6,12
I13,T10,I13→I12→I11→I10→I09→Z08→Z09→G12→G11→T10,"Z,G,I","I09,Z09,G11",3,14.6,18
I13,T11,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11,"H,E,I","I12,E09,H12",3,16.5,18
I13,T12,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12,"H,T,E,I","I12,E09,H12",3,20.2,18
I13,T13,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13,"H,T,E,I","I12,E09,H12",3,22.9,18
I13,T14,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14,"H,T,E,I","I12,E09,H12",3,25.3,18
I13,T15,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15,"H,T,E,I","I12,E09,H12",3,28.1,18
I13,T16,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15→T16,"H,T,E,I","I12,E09,H12",3,33.2,18
I13,T17,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15→T16→T17,"H,T,E,I","I12,E09,H12",3,36,18
I13,T18,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15→T16→T17→T18,"H,T,E,I","I12,E09,H12",3,39.8,18
I13,T19,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15→T16→T17→T18→T19,"H,T,E,I","I12,E09,H12",3,42.6,18
I13,T20,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15→T16→T17→T18→T19→T20,"H,T,E,I","I12,E09,H12",3,45.8,18
I13,T21,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21,"H,T,E,I","I12,E09,H12",3,48.8,18
I13,T22,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21→T22,"H,T,E,I","I12,E09,H12",3,53,18
I13,T23,I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21→T22→T23,"H,T,E,I","I12,E09,H12",3,56.8,18
I13,Y01,I13→I12→M22→M23→M24→M25→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03→Y02→Y01,"F,M,I,Y","I12,M25,F08",3,38.1,18
I13,Y02,I13→I12→M22→M23→M24→M25→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03→Y02,"F,M,I,Y","I12,M25,F08",3,33.8,18
I13,Y03,I13→I12→M22→M23→M24→M25→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03,"F,M,I,Y","I12,M25,F08",3,30.7,18
I13,Y04,I13→I12→M22→M23→M24→M25→F09→F08→Y08→Y07→Y06→Y05→Y04,"F,M,I,Y","I12,M25,F08",3,27,18
I13,Y05,I13→I12→M22→M23→M24→M25→F09→F08→Y08→Y07→Y06→Y05,"F,M,I,Y","I12,M25,F08",3,23.9,18
I13,Y06,I13→I12→M22→M23→M24→M25→F09→F08→Y08→Y07→Y06,"F,M,I,Y","I12,M25,F08",3,20.7,18
I13,Y07,I13→I12→M22→M23→M24→M25→F09→F08→Y08→Y07,"F,M,I,Y","I12,M25,F08",3,18.2,18
I13,Y08,I13→I12→M22→M23→M24→M25→F09→F08→Y08,"F,M,I","I12,M25,F08",3,15.7,18
I13,Y09,I13→I12→M22→M23→M24→M25→F09→Y09,"M,I","I12,M25,F09",3,13.3,18
I13,Y10,I13→I12→E07→E06→Y13→Y12→Y11→Y10,"E,I,Y","I12,E06",2,14.7,12
I13,Y11,I13→I12→E07→E06→Y13→Y12→Y11,"E,I,Y","I12,E06",2,12,12
I13,Y12,I13→I12→E07→E06→Y13→Y12,"E,I,Y","I12,E06",2,9,12
I13,Y13,I13→I12→E07→E06→Y13,"E,I","I12,E06",2,5.6,12
I13,Y14,I13→I12→E07→M11→M12→N08→N09→Y14,"N,M,I","I12,E07,M12,N09",4,8.1,24
I13,Y15,I13→I12→E07→M11→M12→N08→N09→Y14→Y15,"N,M,I,Y","I12,E07,M12,N09",4,10.5,24
I13,Y16,I13→I12→E07→M11→M12→M13→Y16,"M,I","I12,E07,M13",3,8.6,18
I13,Y17,I13→I12→E07→M11→M12→M13→Y16→Y17,"M,I,Y","I12,E07,M13",3,11,18
I13,Y18,I13→I12→I11→I10→I09→I08→Y18,I,I08,1,13.1,6
I13,Y19,I13→I12→I11→I10→I09→I08→Y18→Y19,"I,Y",I08,1,14.9,6
I13,Y20,I13→I12→I11→I10→I09→I08→Y18→Y19→Y20,"I,Y",I08,1,16.9,6
I13,Y21,I13→I12→I11→I10→I09→I08→Y18→Y19→Y20→Y21,"I,Y",I08,1,19.9,6
I13,Y22,I13→I12→I11→I10→I09→I08→Y18→Y19→Y20→Y21→Y22,"I,Y",I08,1,23,6
I13,Y23,I13→I12→I11→I10→I09→I08→Y18→Y19→Y20→Y21→Y22→Y23,"I,Y",I08,1,26.5,6
I13,Y24,I13→I12→I11→I10→I09→I08→Y18→Y19→Y20→Y21→Y22→Y23→Y24,"I,Y",I08,1,29.7,6
I13,Z01,I13→I12→E07→M11→M10→M09→F13→F14→F15→F16→Z01,"F,M,I","I12,E07,M09,F16",4,15.9,24
I13,Z02,I13→I12→E07→M11→M12→M13→G05→G04→Z03→Z02,"Z,G,M,I","I12,E07,M13,G04",4,14.7,24
I13,Z03,I13→I12→E07→M11→M12→M13→G05→G04→Z03,"G,M,I","I12,E07,M13,G04",4,11.6,24
I13,Z04,I13→I12→E07→M11→M12→M13→Z04,"M,I","I12,E07,M13",3,8.6,18
I13,Z05,I13→I12→E07→E06→T06→T07→Z06→Z05,"Z,T,E,I","I12,E06,T07",3,11,18
I13,Z06,I13→I12→E07→E06→T06→T07→Z06,"T,E,I","I12,E06,T07",3,7.6,18
I13,Z07,I13→I12→I11→I10→Z07,I,I10,1,7.6,6
I13,Z08,I13→I12→I11→I10→I09→Z08,I,I09,1,10.7,6
I13,Z09,I13→I12→I11→I10→I09→Z08→Z09,"Z,I",I09,1,12.7,6
I13,Z10,I13→I12→I11→I10→I09→Z08→Z09→Z10,"Z,I",I09,1,15.7,6
I13,Z11,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→E13→E14→Z11,"H,E,I,S","I12,E09,H15,S11,E14",5,18.6,30
I13,Z12,I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→S12→S13→Z12,"H,E,I,S","I12,E09,H15,S13",4,21.3,24
I13,Z13,I13→I12→E07→E08→E09→E10→E11→A17→A18→A19→A20→Z14→Z13,"Z,A,E,I","I12,E11,A20",3,22.4,18
I13,Z14,I13→I12→E07→E08→E09→E10→E11→A17→A18→A19→A20→Z14,"A,E,I","I12,E11,A20",3,19.3,18
I14,A01,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→A07→A06→A05→A04→A03→A02→A01,"A,G,M,I","I12,E07,M13,G08",4,42.4,24
I14,A02,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→A07→A06→A05→A04→A03→A02,"A,G,M,I","I12,E07,M13,G08",4,39.6,24
I14,A03,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→A07→A06→A05→A04→A03,"A,G,M,I","I12,E07,M13,G08",4,37.2,24
I14,A04,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→A07→A06→A05→A04,"A,G,M,I","I12,E07,M13,G08",4,34.5,24
I14,A05,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→A07→A06→A05,"A,G,M,I","I12,E07,M13,G08",4,31.1,24
I14,A06,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→A07→A06,"A,G,M,I","I12,E07,M13,G08",4,29.1,24
I14,A07,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08→A07,"A,G,M,I","I12,E07,M13,G08",4,26,24
I14,A08,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→A08,"A,G,M,I","I12,E07,M13,G08",4,23.3,24
I14,A09,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09,"A,G,M,I","I12,E07,M13,G08",4,20.1,24
I14,A10,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10,"G,M,I","I12,E07,M13,G08",4,17.6,24
I14,A11,I14→I13→I12→I11→I10→I09→M18→M17→M16→H08→H09→A11,"H,M,I","I09,M16,H09",3,19.4,18
I14,A12,I14→I13→I12→I11→I10→I09→Z08→Z09→G12→G11→A13→A12,"Z,A,G,I","I09,Z09,G11",3,19.3,18
I14,A13,I14→I13→I12→I11→I10→I09→Z08→Z09→G12→G11→A13,"Z,G,I","I09,Z09,G11",3,17.1,18
I14,A14,I14→I13→I12→E07→E08→E09→H16→H15→S08→S09→A15→A14,"S,I,A,E,H","I12,E09,H15,S09",4,17.1,24
I14,A15,I14→I13→I12→E07→E08→E09→H16→H15→S08→S09→A15,"H,E,I,S","I12,E09,H15,S09",4,15.1,24
I14,A16,I14→I13→I12→E07→E08→E09→H16→H15→S08→S09→A15→A16,"S,I,A,E,H","I12,E09,H15,S09",4,17.1,24
I14,A17,I14→I13→I12→E07→E08→E09→E10→E11→A17,"E,I","I12,E11",2,15.2,12
I14,A18,I14→I13→I12→E07→E08→E09→E10→E11→A17→A18,"A,E,I","I12,E11",2,17.6,12
I14,A19,I14→I13→I12→E07→E08→E09→E10→E11→A17→A18→A19,"A,E,I","I12,E11",2,19.6,12
I14,A20,I14→I13→I12→E07→E08→E09→E10→E11→A17→A18→A19→A20,"A,E,I","I12,E11",2,21.8,12
I14,C01,I14→I13→I12→E07→M11→M10→M09→F13→F14→F15→C03→C02→C01,"F,C,M,I","I12,E07,M09,F15",4,21.2,24
I14,C02,I14→I13→I12→E07→M11→M10→M09→F13→F14→F15→C03→C02,"F,C,M,I","I12,E07,M09,F15",4,18.7,24
I14,C03,I14→I13→I12→E07→M11→M10→M09→F13→F14→F15→C03,"F,M,I","I12,E07,M09,F15",4,15.9,24
I14,C04,I14→I13→I12→E07→M11→M12→M13→G05→G04→Z03→Z02→C04,"Z,G,M,I","I12,E07,M13,G04,Z02",5,17.2,30
I14,C05,I14→I13→I12→E07→M11→M12→M13→M14→C07→C06→C05,"C,M,I","I12,E07,M14",3,18.4,18
I14,C06,I14→I13→I12→E07→M11→M12→M13→M14→C07→C06,"C,M,I","I12,E07,M14",3,15.7,18
I14,C07,I14→I13→I12→E07→M11→M12→M13→M14→C07,"M,I","I12,E07,M14",3,13.5,18
I14,C08,I14→I13→I12→E07→M11→M12→M13→M14→M15→C08,"M,I","I12,E07,M15",3,15.5,18
I14,C09,I14→I13→I12→I11→I10→I09→I08→C09,I,I08,1,15.6,6
I14,C10,I14→I13→I12→I11→I10→I09→C11→C10,"C,I",I09,1,15.2,6
I14,C11,I14→I13→I12→I11→I10→I09→C11,I,I09,1,13.2,6
I14,C12,I14→I13→I12→M22→M21→M20→M19→C12,"M,I","I12,M19",2,12.2,12
I14,C13,I14→I13→I12→M22→M21→M20→M19→C12→C13,"C,M,I","I12,M19",2,15,12
I14,C14,I14→I13→I12→M22→M21→M20→M19→C12→C13→C14,"C,M,I","I12,M19",2,17.8,12
I14,C15,I14→I13→I12→M22→M21→M20→M19→C12→C13→C14→C15,"C,M,I","I12,M19",2,20.3,12
I14,C16,I14→I13→I12→M22→M21→M20→M19→C12→C13→C14→C15→C16,"C,M,I","I12,M19",2,22.7,12
I14,C17,I14→I13→I12→M22→M21→M20→M19→C12→C13→C14→C15→C16→C17,"C,M,I","I12,M19",2,26.2,12
I14,C18,I14→I13→I12→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18,"H,G,E,I","I12,E09,G16,H21",4,22.3,24
I14,C19,I14→I13→I12→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→C19,"C,I,E,H,G","I12,E09,G16,H21",4,27.2,24
I14,C20,I14→I13→I12→E07→E08→E09→G15→G16→H17→H18→H19→H20→H21→C18→C19→C20,"C,I,E,H,G","I12,E09,G16,H21",4,31.4,24
I14,E01,I14→I13→I12→E07→M11→M10→M09→M08→E01,"M,I","I12,E07,M08",3,11.4,18
I14,E02,I14→I13→I12→E07→M11→M10→M09→F13→F12→E02,"F,M,I","I12,E07,M09,F12",4,12.7,24
I14,E03,I14→I13→I12→E07→E06→E05→E04→E03,"E,I",I12,1,15,6
I14,E04,I14→I13→I12→E07→E06→E05→E04,"E,I",I12,1,13.1,6
I14,E05,I14→I13→I12→E07→E06→E05,"E,I",I12,1,10.6,6
I14,E06,I14→I13→I12→E07→E06,"E,I",I12,1,8.1,6
I14,E07,I14→I13→I12→E07,I,I12,1,5.6,6
I14,E08,I14→I13→I12→E07→E08,"E,I",I12,1,7.8,6
I14,E09,I14→I13→I12→E07→E08→E09,"E,I",I12,1,10.5,6
I14,E10,I14→I13→I12→E07→E08→E09→E10,"E,I",I12,1,12.7,6
I14,E11,I14→I13→I12→E07→E08→E09→E10→E11,"E,I",I12,1,15.2,6
I14,E12,I14→I13→I12→E07→E08→E09→E10→E11→E12,"E,I",I12,1,18,6
I14,E13,I14→I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→E13,"H,E,I,S","I12,E09,H15,S11",4,19.2,24
I14,E14,I14→I13→I12→E07→E08→E09→H16→H15→S08→S09→S10→S11→E13→E14,"H,E,I,S","I12,E09,H15,S11",4,21.1,24
I14,E15,I14→I13→I12→E07→E08→E09→H16→H15→H14→H13→H12→T11→T12→E15,"H,T,E,I","I12,E09,H12,T12",4,22.7,24
I14,E16,I14→I13→I12→I11→I10→I09→I08→Y18→Y19→Y20→Y21→E16,"I,Y","I08,Y21",2,22.4,12
I14,E17,I14→I13→I12→I11→I10→I09→I08→Y18→Y19→Y20→Y21→E16→E17,"E,I,Y","I08,Y21",2,24.6,12
I14,E18,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→E20→E19→E18,"M,I,A,E,G","I12,E07,M13,G08,A09",5,24.9,30
I14,E19,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→E20→E19,"M,I,A,E,G","I12,E07,M13,G08,A09",5,22.5,30
I14,E20,I14→I13→I12→E07→M11→M12→M13→G05→G06→G07→G08→A10→A09→E20,"A,G,M,I","I12,E07,M13,G08,A09",5,20.1,30
I14,E21,I14→I13→I12→E07→M11→M12→N08→N07→N06→N05→N04→E22→E21,"E,N,M,I","I12,E07,M12,N04",4,20.9,24
I14,E22,I14→I13→I12→E07→M11→M12→N08→N07→N06→N05→N04→E22,"N,M,I","I12,E07,M12,N04",4,18.7,24
I14,E23,I14→I13→I12→E07→M11→M12→M13→G05→G04→E24→E23,"E,G,M,I","I12,E07,M13,G04",4,17.1,24
I14,E24,I14→I13→I12→E07→M11→M12→M13→G05→G04→E24,"G,M,I","I12,E07,M13,G04",4,14.1,24
I14,E25,I14→I13→I12→E07→M11→M10→M09→M08→E27→E26→E25,"E,M,I","I12,E07,M08",3,16.5,18
I14,E26,I14→I13→I12→E07→M11→M10→M09→M08→E27→E26,"E,M,I","I12,E07,M08",3,13.3,18
I14,E27,I14→I13→I12→E07→M11→M10→M09→M08→E27,"M,I","I12,E07,M08",3,11.4,18
I14,E28,I14→I13→I12→E07→M11→M10→M09→M08→E01→E28,"E,M,I","I12,E07,M08",3,13.6,18
I14,E29,I14→I13→I12→E07→M11→M10→M09→M08→E01→E28→E29,"E,M,I","I12,E07,M08",3,15.8,18
I14,E30,I14→I13→I12→E07→M11→M10→M09→M08→E01→E28→E29→E30,"E,M,I","I12,E07,M08",3,18.6,18
I14,E31,I14→I13→I12→E07→M11→M10→M09→M08→E01→E28→E29→E30→E31,"E,M,I","I12,E07,M08",3,21.1,18
I14,E32,I14→I13→I12→E07→M11→M10→M09→M08→E01→E28→E29→E30→E31→E32,"E,M,I","I12,E07,M08",3,23.3,18
